방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류
2025-02-13,17:34~18:35,IPTV,61,43,가공식품,냉동식품,기타 냉동식품,기타 냉동식품,기타 냉동식품,조선호텔,(25) 조선호텔 소갈비탕 730g X 4팩 (직),52500,52500,카드 5%,20061930,https://img.shinsegaetvshopping.com/goods/930/20061930_s_20250401110925.jpg,https://www.shinsegaetvshopping.com/display/detail/20061930,일반식품
2025-02-13,17:34~18:35,CATV,61,19,스포츠/레저,골프,골프의류,재킷,골프재킷,아다바트,(최종가격) 아다바트 경량 구스다운자켓 + 패딩베스트 2종 (남성),49900,49900,,20062162,https://img.shinsegaetvshopping.com/goods/162/20062162_l_20250110134355.jpg,https://www.shinsegaetvshopping.com/display/detail/20062162,레포츠
2025-02-13,18:35~19:35,전체,60,89,패션,남성클래식,아우터,재킷,재킷,워모,[셀러스픽] 워모 캐시미어 울 블렌딩 패딩 자켓,139000,139000,,20058588,https://img.shinsegaetvshopping.com/goods/588/20058588_l_20241018134923.png,https://www.shinsegaetvshopping.com/display/detail/20058588,캐쥬얼남성
2025-02-13,19:35~20:35,전체,60,135,패션,레포츠용품,스포츠슈즈,베이직스포츠,등산화,몽벨,몽벨  여성  하이무브 트레킹화(25년),59000,59000,,20062369,https://img.shinsegaetvshopping.com/goods/369/20062369_s_20240821105500.jpg,https://www.shinsegaetvshopping.com/display/detail/20062369,레포츠
2025-02-13,20:35~21:36,IPTV,61,76,신선식품,농산물,과일류,망고,망고,SD FRESH FRUIT,항공직송 남독마이 생 망고 4kg내외(8-12과),39920,39920,,20053540,https://img.shinsegaetvshopping.com/goods/540/20053540_s_20250306154033.jpg,https://www.shinsegaetvshopping.com/display/detail/20053540,일반식품
2025-02-13,20:35~21:36,CATV,61,33,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,이경제,"직[12박스] 이경제 흑염소진액 진眞 12박스 (70ml*30포*12박스, 총 360포)",469000,469000,,20062184,https://img.shinsegaetvshopping.com/goods/184/20062184_s_20250106151340.jpg,https://www.shinsegaetvshopping.com/display/detail/20062184,건강식품
2025-02-13,21:36~22:36,전체,60,132,패션잡화,잡화,여행용,캐리어,캐리어세트,내셔널지오그래픽,[웅니버스]내셔널지오그래픽 트레비아 캐리어 풀세트 (상품평 사은품 2종),308000,308000,카드 5%,20060298,https://img.shinsegaetvshopping.com/goods/298/20060298_l_20240605174317.jpg,https://www.shinsegaetvshopping.com/display/detail/20060298,잡화
2025-02-13,22:36~23:37,IPTV,61,63,무형서비스,여행/예약서비스,여행(상담),국내,국내,미로투어,[★미로투어]프리미엄 제주 3박4일 27만9천원 단일가!,0,0,,20061774,https://img.shinsegaetvshopping.com/goods/774/20061774_s_20250106093511.jpg,https://www.shinsegaetvshopping.com/display/detail/20061774,여행
2025-02-13,22:36~23:37,CATV,61,29,패션,여성의류,하의,팬츠,면팬츠,비버리힐즈폴로클럽,비버리힐즈폴로클럽] 여성 코듀로이 팬츠 3종,99000,99000,,20061536,https://img.shinsegaetvshopping.com/goods/536/20061536_s_20241209084738.jpg,https://www.shinsegaetvshopping.com/display/detail/20061536,여성의류
2025-02-13,23:37~00:37,전체,60,65,무형서비스,렌탈및기타 서비스,렌탈서비스,안마의자,안마의자,바디프랜드,[렌탈] 바디프랜드 팔콘i 안마의자,0,0,,20062409,https://img.shinsegaetvshopping.com/goods/409/20062409_s_20250107092116.jpg,https://www.shinsegaetvshopping.com/display/detail/20062409,렌탈
2025-02-14,00:37~01:38,전체,61,51,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,여에스더 NMN,(방송에서만) 여에스더 NMN 파이토에스 5X 12박스 (337mg*30매*12박스),298000,298000,카드 5%,20062272,https://img.shinsegaetvshopping.com/goods/272/20062272_s_20250116112252.jpg,https://www.shinsegaetvshopping.com/display/detail/20062272,건강식품
2025-02-14,02:38~03:39,전체,61,6,가공식품,냉동식품,기타 냉동식품,기타 냉동식품,기타 냉동식품,조선호텔,[조선호텔] 한우 미역국(730g x 7팩),39900,39900,,20059417,https://img.shinsegaetvshopping.com/goods/417/20059417_s_20241002151643.jpg,https://www.shinsegaetvshopping.com/display/detail/20059417,일반식품
2025-02-14,03:39~03:59,전체,20,0,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,닥터린_콘드로이친,닥터린 콘드로이친 1200 콘레이티 MBP 12개월분,329000,329000,카드 5%,20037943,https://img.shinsegaetvshopping.com/goods/943/20037943_s_20221102141805.jpg,https://www.shinsegaetvshopping.com/display/detail/20037943,건강식품
2025-02-14,03:59~04:19,전체,20,0,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,메이준_흑염소,★무항생제★[더블/8박스](순)프리미엄 박경호 진심 흑염소 진액 총 240포(30포X8박스),310000,310000,,20061256,https://img.shinsegaetvshopping.com/goods/256/20061256_s_20241202134924.jpg,https://www.shinsegaetvshopping.com/display/detail/20061256,건강식품
2025-02-14,04:19~04:30,전체,11,3,신선식품,수산물,생선,고등어,간고등어,안동맛자반,(유통기한 10.21일까지)안동 간고등어 특대 사이즈 140g*14팩(직2),25900,25900,,20060047,https://img.shinsegaetvshopping.com/goods/047/20060047_s_20201015140531.jpg,https://www.shinsegaetvshopping.com/display/detail/20060047,일반식품
2025-02-14,04:30~05:30,전체,60,4,패션잡화,언더웨어,여성,팬티,맥시팬티,에르뷔보떼,"(론칭가79,900원)에르뷔보떼 사각거들 팬티 10종",69900,69900,카드 5%,20059438,https://img.shinsegaetvshopping.com/goods/438/20059438_l_20240930153655.jpg,https://www.shinsegaetvshopping.com/display/detail/20059438,언더웨어
2025-02-14,05:30~06:30,전체,60,48,패션,유니섹스,아우터,점퍼,다운/패딩,펠틱스,★방송최종가★ 펠틱스 라이트업 경량 점퍼 (여성),39900,39900,,20059276,https://img.shinsegaetvshopping.com/goods/276/20059276_l_20241007110952.jpg,https://www.shinsegaetvshopping.com/display/detail/20059276,캐쥬얼남성
2025-02-14,06:30~07:31,전체,61,86,뷰티,기초화장품,기초케어,크림/젤,크림,코리아나,[단독] 코리아나 리턴크림 패키지 (리턴크림 100ml * 4통 + 트러플크림 100ml * 4통),59000,59000,,20049153,https://img.shinsegaetvshopping.com/goods/153/20049153_s_20231010093627.jpg,https://www.shinsegaetvshopping.com/display/detail/20049153,뷰티
2025-02-14,07:31~08:31,전체,60,91,뷰티,기초화장품,기초케어,에센스/세럼/앰플,앰플,성분에디터,[앰플집중구성] 성분에디터 녹는실 리프팅 앰플 세트 (앰플60ml*6+어플리케이터 6개),104900,104900,카드 5%,20059529,https://img.shinsegaetvshopping.com/goods/529/20059529_l_20240930140452.jpg,https://www.shinsegaetvshopping.com/display/detail/20059529,뷰티
2025-02-14,08:31~09:32,전체,61,90,패션,여성의류,상의,티셔츠,긴팔,브이컷,[BEST]브이컷 튜블러 7부 티셔츠 5종,44910,44910,,20058095,https://img.shinsegaetvshopping.com/goods/095/20058095_s_20250617174653.jpg,https://www.shinsegaetvshopping.com/display/detail/20058095,여성의류
2025-02-14,09:32~10:32,전체,60,86,뷰티,기초화장품,마스크/팩,특수팩,모델링팩,리브이셀,최다 구성★ [45회 찬스] 리브이셀 리프팅 마스크 40회 + 콜라겐 미스트 100ml + 상품평 시 마스크 5회,259000,259000,카드 5%,20062592,https://img.shinsegaetvshopping.com/goods/592/20062592_s_20250204120729.jpg,https://www.shinsegaetvshopping.com/display/detail/20062592,뷰티
2025-02-14,10:32~11:32,전체,60,75,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,여에스더 글루타치온,(최다구성) 여에스더 리포좀 글루타치온  울트라X 12+1박스 (325mg*30매*13박스),374000,374000,,20061663,https://img.shinsegaetvshopping.com/goods/663/20061663_s_20241219112717.jpg,https://www.shinsegaetvshopping.com/display/detail/20061663,건강식품
2025-02-14,11:32~12:33,전체,61,58,뷰티,기초화장품,기초케어,아이케어,아이크림,CKD,[종근당건강] CKD 레티날 괄사 아이크림 30ml x 총 7개 (본품 2개 + 리필 5개) 패키지,109000,109000,,20061855,https://img.shinsegaetvshopping.com/goods/855/20061855_s_20240823085948.jpg,https://www.shinsegaetvshopping.com/display/detail/20061855,뷰티
2025-02-14,12:33~13:33,전체,60,39,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,쿠션팩트,이자녹스,[방송초특가]이자녹스 듀얼커버 쿠션 4개용량 (본품2+리필2+퍼프3),39000,39000,,20057813,https://img.shinsegaetvshopping.com/goods/813/20057813_s_20240717140352.jpg,https://www.shinsegaetvshopping.com/display/detail/20057813,뷰티
2025-02-14,13:33~14:33,IPTV,60,27,패션,여성의류,하의,데님,스트레이트,ACP,ACP 여성 웜에어 기모 데님 3종,55000,55000,,20062192,https://img.shinsegaetvshopping.com/goods/192/20062192_l_20250123145754.jpg,https://www.shinsegaetvshopping.com/display/detail/20062192,여성의류
2025-02-14,13:33~14:33,CATV,60,12,패션,여성의류,상의,니트,집업,비버리힐즈폴로클럽,"런칭가 119,000원) 비버리힐즈폴로클럽 메리노 울 반집업니트 3종 (여성)",99000,99000,카드 5%,20059250,https://img.shinsegaetvshopping.com/goods/250/20059250_s_20240927100045.jpg,https://www.shinsegaetvshopping.com/display/detail/20059250,여성의류
2025-02-14,14:33~15:34,전체,61,39,뷰티,색조화장품,포인트메이크업,립메이크업,립스틱,무드매쳐,무드매쳐 반전 립스틱 8개 세트(트위스트스틱 4종 + 오리지널 립스틱 4종) + 포토 상품평 레디 캐리어백(2종 중 1종 랜덤),62910,62910,,20060466,https://img.shinsegaetvshopping.com/goods/466/20060466_s_20250224131610.jpg,https://www.shinsegaetvshopping.com/display/detail/20060466,뷰티
2025-02-14,15:34~16:34,전체,60,56,가공식품,절임/발효식품,김치류,배추김치,포기김치,조선호텔 김치,조선호텔 포기김치 5kg + 총각김치 2kg,81900,81900,카드 5%,20061372,https://img.shinsegaetvshopping.com/goods/372/20061372_s_20240408111146.jpg,https://www.shinsegaetvshopping.com/display/detail/20061372,일반식품
2025-02-14,16:34~17:34,전체,60,59,가공식품,축산가공식품,조미육가공,떡갈비,한우떡갈비,최현석 셰프,최현석 횡성축협 한돈한우 직화스테이크 160g*18팩+방송에서만 3팩(6장) 총 21팩(총 42장),59900,59900,카드 5%,20060030,https://img.shinsegaetvshopping.com/goods/030/20060030_s_20250826133429.jpg,https://www.shinsegaetvshopping.com/display/detail/20060030,일반식품
2025-02-14,17:34~18:35,전체,61,77,가전/디지털,주방가전,오븐/그릴/전자레인지,전기그릴/팬,생선 전용 그릴,에버홈,[오연수 pick] 에버홈 생선구이기 점보,119000,119000,,20062698,https://img.shinsegaetvshopping.com/goods/698/20062698_l_20250210134640.jpg,https://www.shinsegaetvshopping.com/display/detail/20062698,주방가전
2025-02-14,18:35~19:35,전체,60,68,패션,유니섹스,상의,티셔츠,반팔,브이컷,[BEST] 브이컷 오가닉 면 튜블러 티셔츠 7장,39900,39900,,20052585,https://img.shinsegaetvshopping.com/goods/585/20052585_s_20251230183432.jpg,https://www.shinsegaetvshopping.com/display/detail/20052585,캐쥬얼남성
2025-02-14,19:35~20:35,IPTV,60,92,무형서비스,렌탈및기타 서비스,교육,아동학습,아동학습,메가스터디,[교육] 메가스터디교육 엠베스트 중등교육(방송에서만! 14일 무료체험),0,0,,20062346,https://img.shinsegaetvshopping.com/goods/346/20062346_s_20241205085059.jpg,https://www.shinsegaetvshopping.com/display/detail/20062346,렌탈
2025-02-14,19:35~20:35,CATV,60,40,패션,레포츠용품,스포츠슈즈,베이직스포츠,등산화,네파이젠벅,초특가] 여성 네파이젠벅 엔비전 다이얼 트레킹화 (25년),69000,69000,,20062226,https://img.shinsegaetvshopping.com/goods/226/20062226_s_20240822160145.jpg,https://www.shinsegaetvshopping.com/display/detail/20062226,레포츠
2025-02-14,20:35~21:36,전체,61,136,가공식품,건강식품,천연건강식품,선식,기타 선식,그레인온_파로 효소,[방송중] 그레인온 르셀란테 파로효소 12박스+1박스 + 카무트 프리미엄효소 1박스,315000,315000,,20061648,https://img.shinsegaetvshopping.com/goods/648/20061648_s_20250116110212.jpg,https://www.shinsegaetvshopping.com/display/detail/20061648,건강식품
2025-02-14,21:36~22:36,전체,60,132,무형서비스,렌탈및기타 서비스,렌탈서비스,리모델링시공,리모델링시공,한샘,[시공] 한샘 인테리어 상담예약,0,0,,20062240,https://img.shinsegaetvshopping.com/goods/240/20062240_s_20240202170042.jpg,https://www.shinsegaetvshopping.com/display/detail/20062240,렌탈
2025-02-14,22:36~23:37,IPTV,61,52,무형서비스,여행/예약서비스,여행(상담),해외(동아시아),해외(동아시아),노랑풍선,"[★여행의신세계]노랑풍선 오사카 2박3일, 오전출발/오후복귀 꽉찬 조석패턴! 599천원부터",0,0,,20062223,https://img.shinsegaetvshopping.com/goods/223/20062223_s_20250205101054.jpg,https://www.shinsegaetvshopping.com/display/detail/20062223,여행
2025-02-14,22:36~23:37,CATV,61,23,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,에센스팩트,닥터3,[팩트 최대용량] 닥터3 링클필 커버팩트 (본품10g*2개 + 리필10g *4개),59900,59900,,20060301,https://img.shinsegaetvshopping.com/goods/301/20060301_l_20241025134657.jpg,https://www.shinsegaetvshopping.com/display/detail/20060301,뷰티
2025-02-14,23:37~00:37,IPTV,60,57,패션잡화,잡화,여행용,캐리어,캐리어세트,베네통,"[5만원인하]베네통 아르데코 트래블 캐리어 6종 SET (최초가34,9000원)",299000,299000,카드 5%,20056276,https://img.shinsegaetvshopping.com/goods/276/20056276_l_20240523110419.jpg,https://www.shinsegaetvshopping.com/display/detail/20056276,잡화
2025-02-14,23:37~00:37,CATV,60,24,패션잡화,잡화,섬유잡화,스카프/머플러/숄,머플러,시슬리,시슬리 울캐시미어 니트머플러,129000,129000,,20060541,https://img.shinsegaetvshopping.com/goods/541/20060541_s_20241105130542.jpg,https://www.shinsegaetvshopping.com/display/detail/20060541,잡화
2025-02-15,00:37~01:38,전체,61,39,뷰티,색조화장품,포인트메이크업,립메이크업,립틴트,컬러딥,♥ NEW 패키지 ♥ 컬러딥 쿠션 틴트 5종 + 포토상품평 18구 멀티 팔레트,49900,49900,,20061799,https://img.shinsegaetvshopping.com/goods/799/20061799_s_20241226134204.jpg,https://www.shinsegaetvshopping.com/display/detail/20061799,뷰티
2025-02-15,02:38~03:39,전체,61,6,신선식품,수산물,해산물/어패류,새우,기타 새우,최현석 셰프,[최현석] 손질블랙타이거새우 300g*5팩 (100미 내외) + 감바스소스 1병,59900,59900,,20061967,https://img.shinsegaetvshopping.com/goods/967/20061967_s_20250103084401.jpg,https://www.shinsegaetvshopping.com/display/detail/20061967,일반식품
2025-02-15,03:39~04:19,전체,40,3,뷰티,기초화장품,마스크/팩,필오프,필오프팩,끌레드벨,[특가]끌레드벨 파워 리프팅팩 블랙에디션 단독 특가 (팩 5개+ 세럼+브러쉬) ⓝ,69000,69000,,20062577,https://img.shinsegaetvshopping.com/goods/577/20062577_s_20250109143646.jpg,https://www.shinsegaetvshopping.com/display/detail/20062577,뷰티
2025-02-15,04:19~05:20,전체,61,5,패션,여성의류,특종,모피코트,풀스킨,엘페by진도,24FW 진도 엘페 휘메일 풀스킨 밍크 후드 재킷 - 블랙(EJ11),1490000,1490000,,20061205,https://img.shinsegaetvshopping.com/goods/205/20061205_l_20241128133841.jpg,https://www.shinsegaetvshopping.com/display/detail/20061205,여성의류
2025-02-15,05:20~06:20,전체,60,58,가공식품,건강식품,건강기능식품,건강기능식품,유산균,에치와이 _ 엠프로윌,[반값세일] 위에는 윌 위건강 유산균 / 엠프로 프로바이오틱스 윌+ 6박스 (6개월분),129000,129000,카드 5%,20060741,https://img.shinsegaetvshopping.com/goods/741/20060741_s_20240902163208.jpg,https://www.shinsegaetvshopping.com/display/detail/20060741,건강식품
2025-02-15,06:20~07:20,전체,60,98,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,쿠션팩트,틴톤,★초특가★ [틴톤] 대왕 볼륨 쿠션 22g x 총 5개 (본품 2개 + 리필 3개) 단독 패키지,53910,53910,,20062383,https://img.shinsegaetvshopping.com/goods/383/20062383_s_20231025133847.jpg,https://www.shinsegaetvshopping.com/display/detail/20062383,뷰티
2025-02-15,07:20~08:21,전체,61,140,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,닥터린,"(방송에서만 6박스 더) 닥터린 식물성 멜라토닌 함유  멜라바인 12+6, 18개월분",299000,299000,카드 5%,20062353,https://img.shinsegaetvshopping.com/goods/353/20062353_s_20241111132547.jpg,https://www.shinsegaetvshopping.com/display/detail/20062353,건강식품
2025-02-15,08:21~09:21,전체,60,140,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,닥터린_콘드로이친,(방송에서만 50％세일) 닥터린 콘드로이친 1200 콘레이티 MBP (30정X12박스),164500,164500,,20054883,https://img.shinsegaetvshopping.com/goods/883/20054883_s_20240402144128.jpg,https://www.shinsegaetvshopping.com/display/detail/20054883,건강식품
2025-02-15,09:21~10:22,전체,61,140,가공식품,건강식품,건강기능식품,건강기능식품,유산균,비에날씬,(방송에서만)★NEW 비에날씬 프로★[11박스]BNR17 다이어트 유산균 비에날씬 프로,649000,649000,카드 5%,20061519,https://img.shinsegaetvshopping.com/goods/519/20061519_s_20241213101436.jpg,https://www.shinsegaetvshopping.com/display/detail/20061519,건강식품
2025-02-15,10:22~11:22,전체,60,131,가전/디지털,주방가전,전기쿠커/포트,전기쿠커,전기찜기,에버홈,[오연수가 선택한 건강 찜기] 에버홈 올스텐 2단 찜기,59800,59800,,20060711,https://img.shinsegaetvshopping.com/goods/711/20060711_s_20241108150801.jpg,https://www.shinsegaetvshopping.com/display/detail/20060711,주방가전
2025-02-15,11:22~12:23,전체,61,102,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,홀베리 레몬생강즙,(종료)(방송에서만 세일!)[홀베리/12박스]유기농 레몬생강즙 15g x 14포 x 12박스 (총 168포)[1],149800,149800,,20062000,https://img.shinsegaetvshopping.com/goods/000/20062000_l_20240823141320.jpg,https://www.shinsegaetvshopping.com/display/detail/20062000,건강식품
2025-02-15,12:23~13:43,전체,80,112,뷰티,기초화장품,기초케어,크림/젤,크림,센텔리안24,동국제약 마데카 크림6,89910,89910,카드 5%,20062358,https://img.shinsegaetvshopping.com/goods/358/20062358_l_20250428173422.png,https://www.shinsegaetvshopping.com/display/detail/20062358,뷰티
2025-02-15,13:43~14:43,전체,60,62,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,1일1레몬트유라,(종료)[박소현 레몬즙](방송에서만 3박스 더!)[홀베리/15박스]1일1레몬 리얼착즙 레몬즙 20g x 14포 x 15박스 (총 210포),199800,199800,,20061803,https://img.shinsegaetvshopping.com/goods/803/20061803_l_20230728154619.jpg,https://www.shinsegaetvshopping.com/display/detail/20061803,건강식품
2025-02-15,14:43~16:04,전체,81,83,뷰티,헤어/바디용품,헤어케어,염색약/흑채,새치염색약,김소형,"[기본 / 1통 무료체험] 김소형 본초진액 염색고 200ml * 5병 + 염색도구 세트 (색상: 자연갈색, 어두운갈색)",69900,69900,카드 5%,20061113,https://img.shinsegaetvshopping.com/goods/113/20061113_s_20241125124422.jpg,https://www.shinsegaetvshopping.com/display/detail/20061113,뷰티
2025-02-15,16:04~17:24,전체,80,89,뷰티,기초화장품,기초케어,에센스/세럼/앰플,앰플,성분에디터,[앰플집중구성] 성분에디터 녹는실 리프팅 앰플 세트 (앰플60ml*6+어플리케이터 6개),104900,104900,카드 5%,20059529,https://img.shinsegaetvshopping.com/goods/529/20059529_l_20240930140452.jpg,https://www.shinsegaetvshopping.com/display/detail/20059529,뷰티
2025-02-15,17:24~18:24,전체,60,76,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,뉴케어,대상 뉴케어 구수한맛 밸런스업 144팩 (총6박스)(A),259000,259000,,20057929,https://img.shinsegaetvshopping.com/goods/929/20057929_s_20241211152338.jpg,https://www.shinsegaetvshopping.com/display/detail/20057929,건강식품
2025-02-15,18:24~19:25,전체,61,89,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,이경제,"[방송중/트리플] 이경제 흑염소진액 진眞 12박스 (70ml*30포*12박스, 총 360포)",469000,469000,카드 5%,20061025,https://img.shinsegaetvshopping.com/goods/025/20061025_s_20250106151340.jpg,https://www.shinsegaetvshopping.com/display/detail/20061025,건강식품
2025-02-15,19:25~20:25,전체,60,135,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,종근당건강,(방송에서만 세일)[9병](1)종근당건강 엑스트라버진 아보카도오일(250ml*9병),107800,107800,,20048567,https://img.shinsegaetvshopping.com/goods/567/20048567_s_20250529135150.jpg,https://www.shinsegaetvshopping.com/display/detail/20048567,건강식품
2025-02-15,20:25~21:25,IPTV,60,98,무형서비스,여행/예약서비스,여행(상담),해외(동남아시아),해외(동남아시아),한진관광,[여행의신세계]한진관광 다낭 5일! 항공+호텔+6대특식+관광지 포함! 399천원부터,0,0,,20062452,https://img.shinsegaetvshopping.com/goods/452/20062452_s_20250210112117.jpg,https://www.shinsegaetvshopping.com/display/detail/20062452,여행
2025-02-15,20:25~21:25,CATV,60,43,스포츠/레저,골프,골프의류,재킷,골프재킷,아다바트,(최종가격) 아다바트 경량 구스다운자켓 + 패딩베스트 2종 (남성),49900,49900,,20062162,https://img.shinsegaetvshopping.com/goods/162/20062162_l_20250110134355.jpg,https://www.shinsegaetvshopping.com/display/detail/20062162,레포츠
2025-02-15,21:25~22:26,IPTV,61,101,신선식품,농산물,과일류,망고,망고,SD FRESH FRUIT,항공직송 남독마이 생 망고 4kg내외(8-12과),39920,39920,,20053540,https://img.shinsegaetvshopping.com/goods/540/20053540_s_20250306154033.jpg,https://www.shinsegaetvshopping.com/display/detail/20053540,일반식품
2025-02-15,21:25~22:26,CATV,61,44,가전/디지털,주방가전,전기밥솥,압력밥솥,기타 압력밥솥,쿠쿠,"[2월 한정] 쿠쿠 IH 스테인레스 내솥 전기 압력 밥솥 10인용 (CRP-CHAS109FW,FB)",379000,379000,카드 5%,20062760,https://img.shinsegaetvshopping.com/goods/760/20062760_s_20230217130221.png,https://www.shinsegaetvshopping.com/display/detail/20062760,주방가전
2025-02-15,22:26~23:26,IPTV,60,69,무형서비스,여행/예약서비스,여행(상담),국내,국내,빛나는 제주여행사,"[★빛나는제주]제주도 3박4일 19만9천원부터, 항공+호텔3박+식사7회",0,0,,20062111,https://img.shinsegaetvshopping.com/goods/111/20062111_s_20250120094911.jpg,https://www.shinsegaetvshopping.com/display/detail/20062111,여행
2025-02-15,22:26~23:26,CATV,60,31,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,에센스팩트,닥터3,[팩트 최대용량] 닥터3 링클필 커버팩트 (본품10g*2개 + 리필10g *4개),59900,59900,,20060301,https://img.shinsegaetvshopping.com/goods/301/20060301_l_20241025134657.jpg,https://www.shinsegaetvshopping.com/display/detail/20060301,뷰티
2025-02-15,23:26~00:27,전체,61,75,뷰티,색조화장품,포인트메이크업,마스카라,마스카라,신데렐라스토리,♥ 예쁜눈 패키지 ♥ [기본] 신데렐라스토리 에어볼륨 마스카라 5개 + 아이라이너 2개 + (포토상품평) 아이패치 1개,79800,79800,카드 5%,20062621,https://img.shinsegaetvshopping.com/goods/621/20062621_s_20250211124305.jpg,https://www.shinsegaetvshopping.com/display/detail/20062621,뷰티
2025-02-16,00:27~01:27,전체,60,56,패션,여성의류,상의,니트,긴팔,데너,[신세계단독]  데너  몽골리안 캐시미어100 첼시 가디건,159000,159000,카드 5%,20059790,https://img.shinsegaetvshopping.com/goods/790/20059790_s_20241016165322.jpg,https://www.shinsegaetvshopping.com/display/detail/20059790,여성의류
2025-02-16,01:27~01:38,전체,11,4,가공식품,축산가공식품,조미육가공,족발,미니족발,탐모라,탐모라 제주 흑돼지 순살족발 150g *  6팩 + 아강발 300g * 2팩(새우양념소스5팩),39900,39900,,20046892,https://img.shinsegaetvshopping.com/goods/892/20046892_s_20230726090645.jpg,https://www.shinsegaetvshopping.com/display/detail/20046892,일반식품
2025-02-16,01:38~02:38,전체,60,10,패션,여성의류,세트,세트,정장세트,에디티드,[파격 초특가] 에디티드 시그니처 울수트 컬렉션 4pcs*,39000,39000,,20057479,https://img.shinsegaetvshopping.com/goods/479/20057479_s_20240913163355.jpg,https://www.shinsegaetvshopping.com/display/detail/20057479,PB
2025-02-16,02:38~03:39,전체,61,6,뷰티,기초화장품,마스크/팩,패치/코팩,기타 패치,아크로패스,"[기본 / 3,360샷] 아크로패스 레티놀 마이크로콘 패치 (7박스)",129000,129000,카드 5%,20061483,https://img.shinsegaetvshopping.com/goods/483/20061483_s_20241119104515.jpg,https://www.shinsegaetvshopping.com/display/detail/20061483,뷰티
2025-02-16,03:39~03:59,전체,20,0,가전/디지털,주방가전,믹서기/분쇄기,믹서기/블렌더,초고속 블렌더,해피콜,(방송에서만 야채탈수기 사은품) HC 엑슬림 제로 초고속 블랜더,298000,298000,,20062005,https://img.shinsegaetvshopping.com/goods/005/20062005_s_20241106102507.jpg,https://www.shinsegaetvshopping.com/display/detail/20062005,주방가전
2025-02-16,03:59~04:19,전체,20,0,생활용품,생활용품,생활잡화류,옷걸이/벽걸이,기타 옷걸이/벽걸이,까사마루,(2세트) 까사마루  멀티 라운드 행거 2세트 + 연결행거봉 2개,109900,109900,카드 5%,20059954,https://img.shinsegaetvshopping.com/goods/954/20059954_s_20241021111848.jpg,https://www.shinsegaetvshopping.com/display/detail/20059954,생활용품
2025-02-16,05:20~06:40,전체,80,59,생활용품,의료기기,기구/기계,의료용전동기,기타 의료용전동기,온부기,"[신라밸] 온부기 1세트 온열과 부항 의료기기! 국내제조, 식약처 인증 의료기기!",138000,138000,카드 5%,20062102,https://img.shinsegaetvshopping.com/goods/102/20062102_l_20250110094228.jpg,https://www.shinsegaetvshopping.com/display/detail/20062102,생활가전
2025-02-16,06:40~08:00,전체,80,127,가공식품,건강식품,건강기능식품,건강기능식품,기타 건강기능식품,레이델,(종료)[특별구성](방송에서만)[레이델] 폴리코사놀 5 12박스(12개월분) + 허니홍삼로열젤리 1박스[1],401000,401000,,20062135,https://img.shinsegaetvshopping.com/goods/135/20062135_s_20250108152152.jpg,https://www.shinsegaetvshopping.com/display/detail/20062135,건강식품
2025-02-16,08:00~09:01,전체,61,141,뷰티,기초화장품,기초케어,크림/젤,크림,마미케어,[방송에서만 / 기본] 마미케어 율무영양크림 기본세트 (크림 50g*4개),59900,59900,카드 5%,20061387,https://img.shinsegaetvshopping.com/goods/387/20061387_s_20250731144301.jpg,https://www.shinsegaetvshopping.com/display/detail/20061387,뷰티
2025-02-16,09:01~10:21,전체,80,181,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,여에스더 대마종자유,"(방송에서만 6박스 더) 여에스더 대마종자유 12+6, 18박스 (1,000mg*30캡슐*18박스)",248000,248000,,20061764,https://img.shinsegaetvshopping.com/goods/764/20061764_s_20240927095921.jpg,https://www.shinsegaetvshopping.com/display/detail/20061764,건강식품
2025-02-16,10:21~11:22,전체,61,135,생활용품,주방용품,조리용기,프라이팬류,프라이팬,도루코,(무료체험 찬스)도루코 마이셰프 포레스타 프리미엄 프라이팬 5종 SET+렌지아이스 12종까지!,99000,99000,,20042253,https://img.shinsegaetvshopping.com/goods/253/20042253_s_20230317022006.jpg,https://www.shinsegaetvshopping.com/display/detail/20042253,주방용품
