방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류
2024-07-30,14:33~15:34,IPTV,61,39,신선식품,농산물,과일류,복숭아,복숭아,복숭아,경북 햇 백도 복숭아 3kg x 2박스(박스당 10-14과),47900,47900,,20057739,https://img.shinsegaetvshopping.com/goods/739/20057739_s_20240719084437.JPG,https://www.shinsegaetvshopping.com/display/detail/20057739,일반식품
2024-07-30,14:33~15:34,CATV,61,19,생활용품,세탁용품,세탁세제류,일반세탁세제,세탁세제,퍼실,(단독) 퍼실 New 딥클린 파워 라벤더 2.2L x 4개 + 1.5L x 4팩 + 프릴 + 폴딩카트  (일반&드럼 겸용),73600,73600,카드 5%,20055302,https://img.shinsegaetvshopping.com/goods/302/20055302_s_20251021130332.jpg,https://www.shinsegaetvshopping.com/display/detail/20055302,생활용품
2024-07-30,15:34~16:34,전체,60,42,가공식품,절임/발효식품,김치류,배추김치,포기김치,조선호텔 김치,X조선호텔 포기김치 9kg,71900,71900,,20055111,https://img.shinsegaetvshopping.com/goods/111/20055111_s_20230602114017.jpg,https://www.shinsegaetvshopping.com/display/detail/20055111,일반식품
2024-07-30,16:34~17:34,IPTV,60,32,스포츠/레저,스포츠액세서리,스포츠액세서리용품,스포츠선글라스,스포츠선글라스,루디프로젝트,24년] 루디프로젝트 스핀호크 선글라스 1종,119000,119000,,20054418,https://img.shinsegaetvshopping.com/goods/418/20054418_s_20240320143542.jpg,https://www.shinsegaetvshopping.com/display/detail/20054418,기타
2024-07-30,16:34~17:34,CATV,60,16,패션,레포츠의류,골프의류,상의,티셔츠,아다바트,[24년 최신상]아다바트 골프 남성 썸머 쿨 카라티 3종,39900,39900,,20055429,https://img.shinsegaetvshopping.com/goods/429/20055429_s_20240423123616.jpg,https://www.shinsegaetvshopping.com/display/detail/20055429,레포츠
2024-07-30,17:34~18:35,전체,61,66,패션,레포츠의류,스포츠의류,상의,티셔츠,르까프,[24년 최신상]르까프 남성 드라이 쿨 트리코트 피케 카라티셔츠 5종,59000,59000,카드 5%,20054830,https://img.shinsegaetvshopping.com/goods/830/20054830_s_20240401163511.jpg,https://www.shinsegaetvshopping.com/display/detail/20054830,레포츠
2024-07-30,18:35~19:35,전체,60,68,무형서비스,보험금융,보험,치아보험,치아보험,라이나생명과 라이나원,"미사용 20057720 라이나 더 건강한 치아보험(0311,김)(정)",0,0,,20057720,https://img.shinsegaetvshopping.com/goods/720/20057720_l_20240529135447.jpg,https://www.shinsegaetvshopping.com/display/detail/20057720,보험
2024-07-30,19:35~20:35,IPTV,60,70,생활용품,청소/욕실용품,타월,샤워타월/목욕용타월,샤워타월,테리갤러리,송월타월 테리갤러리 순면 코마사 타월 10장+10장세트,69900,69900,,20055348,https://img.shinsegaetvshopping.com/goods/348/20055348_l_20230807105204.jpg,https://www.shinsegaetvshopping.com/display/detail/20055348,생활용품
2024-07-30,19:35~20:35,CATV,60,32,신선식품,수산물,해산물/어패류,낙지,낙지,바다곳간,"[바다곳간] 한입쏙낙지 총 102마리 (8미 x 9팩) + (10미 x 3팩), 총 12팩(팩당 200g)",59900,59900,카드 5%,20056281,https://img.shinsegaetvshopping.com/goods/281/20056281_s_20240527153034.jpg,https://www.shinsegaetvshopping.com/display/detail/20056281,일반식품
2024-07-30,20:35~21:36,전체,61,107,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,1일1레몬트유라,(종료)[신라밸](방송에서만 2박스 더!)[홀베리/14박스]1일1레몬 리얼착즙 레몬즙 20g x 14포 x 14박스 (총 196포),189800,189800,,20057814,https://img.shinsegaetvshopping.com/goods/814/20057814_l_20230728154619.jpg,https://www.shinsegaetvshopping.com/display/detail/20057814,건강식품
2024-07-30,21:36~22:36,전체,60,107,패션,여성의류,아우터,재킷,캐쥬얼,리오벨,"(론칭가 69,900원) 리오벨 faux 레더  케이프 자켓",39900,39900,,20053960,https://img.shinsegaetvshopping.com/goods/960/20053960_s_20240304150156.jpg,https://www.shinsegaetvshopping.com/display/detail/20053960,여성의류
2024-07-30,22:36~23:37,전체,61,79,패션,남성캐쥬얼,상의,티셔츠,반팔,CERINI BY PAT,CERINI by PAT 24  썸머 티셔츠 8종,59900,59900,,20055528,https://img.shinsegaetvshopping.com/goods/528/20055528_s_20240425154636.jpg,https://www.shinsegaetvshopping.com/display/detail/20055528,캐쥬얼남성
2024-07-30,23:37~00:37,전체,60,70,무형서비스,렌탈및기타 서비스,렌탈서비스,음식물처리기,음식물처리기,휴렉,[렌탈] 휴렉 지니 음식물처리기(계약체결시 신세계상품권 5만원 증정),0,0,,20057259,https://img.shinsegaetvshopping.com/goods/259/20057259_s_20240711141235.jpg,https://www.shinsegaetvshopping.com/display/detail/20057259,렌탈
2024-07-31,00:37~01:38,IPTV,61,31,뷰티,기초화장품,기초케어,에센스/세럼/앰플,앰플,웰라쥬,더블]웰라쥬 히알루론산 캡슐 122회분 +앰플2병 체험2회분 포함,146800,146800,,20057139,https://img.shinsegaetvshopping.com/goods/139/20057139_s_20240626182452.jpg,https://www.shinsegaetvshopping.com/display/detail/20057139,뷰티
2024-07-31,00:37~01:38,CATV,61,16,패션,레포츠의류,스포츠의류,하의,팬츠,몽벨,[백화점 동일상품] 몽벨 썸머 하프팬츠3종(남성),44000,44000,,20054891,https://img.shinsegaetvshopping.com/goods/891/20054891_s_20240430160747.jpg,https://www.shinsegaetvshopping.com/display/detail/20054891,레포츠
2024-07-31,01:38~02:38,IPTV,60,12,뷰티,기초화장품,마스크/팩,특수팩,모델링팩,리브이셀,★1등 패키지★ [40회 관리] 리브이셀 풀페이스 리프팅 마스크 + 콜라겐 앰플 미스트 100ml 구성,259000,259000,,20054165,https://img.shinsegaetvshopping.com/goods/165/20054165_s_20241204085528.jpg,https://www.shinsegaetvshopping.com/display/detail/20054165,뷰티
2024-07-31,01:38~02:38,CATV,60,7,가공식품,즉석/편의식품,냉동대용식,냉동밥류,냉동볶음밥,뉴케어_당플랜,[방송에서만] 뉴케어 당플랜 볶음밥 3종 15팩(소고기 9팩+닭가슴살 3팩+해물 3팩),79900,79900,,20056222,https://img.shinsegaetvshopping.com/goods/222/20056222_s_20240527135550.jpg,https://www.shinsegaetvshopping.com/display/detail/20056222,일반식품
2024-07-31,02:38~03:39,IPTV,61,8,뷰티,기초화장품,기초케어,기타 ,기초케어기타 ,조성아TM,[방송중]조성아 블랙 속눈썹 영양제 4개+세럼+파우치+상품평 세럼,59850,59850,,20057349,https://img.shinsegaetvshopping.com/goods/349/20057349_s_20240613170744.jpg,https://www.shinsegaetvshopping.com/display/detail/20057349,뷰티
2024-07-31,02:38~03:39,CATV,61,6,뷰티,기초화장품,기초케어,크림/젤,영양크림,쟈스,♥크림 총 500ml♥ 쟈스 골조 칼슘 크림 100ml x 총 5통 대용량 패키지,79900,79900,,20054398,https://img.shinsegaetvshopping.com/goods/398/20054398_s_20240319161722.jpg,https://www.shinsegaetvshopping.com/display/detail/20054398,뷰티
2024-07-31,03:39~03:59,전체,20,4,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,쿠션팩트,제이엠솔루션,제이엠솔루션 콜라겐 쿠션 본품 2개 + 리필 2개,69900,69900,,20054986,https://img.shinsegaetvshopping.com/goods/986/20054986_s_20240805161052.jpg,https://www.shinsegaetvshopping.com/display/detail/20054986,뷰티
2024-07-31,03:59~04:19,전체,20,4,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,팔레오_산양유,[M 상시] 팔레오 고단백 산양유 프로틴 류신 6통+보틀1개+스푼1개,198000,198000,카드 5%,20047643,https://img.shinsegaetvshopping.com/goods/643/20047643_s_20230719152252.jpg,https://www.shinsegaetvshopping.com/display/detail/20047643,건강식품
2024-07-31,04:19~04:30,전체,11,4,신선식품,농산물,과일류,키위/참다래,키위,신세계푸드,"제스프리 썬골드키위 3.2kg이상, 27과(과당 120g내외)",36900,36900,,20055832,https://img.shinsegaetvshopping.com/goods/832/20055832_s_20240507170143.jpg,https://www.shinsegaetvshopping.com/display/detail/20055832,일반식품
2024-07-31,04:30~05:30,IPTV,60,6,패션,여성의류,상의,니트,반팔,여유,여유 커버업 숄베스트 2종,39900,39900,,20055883,https://img.shinsegaetvshopping.com/goods/883/20055883_s_20240503131252.jpg,https://www.shinsegaetvshopping.com/display/detail/20055883,PB
2024-07-31,04:30~05:30,CATV,60,4,스포츠/레저,골프,골프필드용품,기타 골프필드용품,기타필드용품,PGA TOUR,[13종]PGA TOUR  쿨링 마스크 3종 +  쿨링  팔토시 10종 (손가락형),59900,59900,,20051736,https://img.shinsegaetvshopping.com/goods/736/20051736_s_20240425155106.jpg,https://www.shinsegaetvshopping.com/display/detail/20051736,레포츠
2024-07-31,05:30~06:30,IPTV,60,14,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,종근당_산양유100,[14만원세일]종근당건강 산양유 단백질 퍼펙트 100 10통,138000,138000,카드 5%,20057926,https://img.shinsegaetvshopping.com/goods/926/20057926_s_20250807163343.jpg,https://www.shinsegaetvshopping.com/display/detail/20057926,건강식품
2024-07-31,05:30~06:30,CATV,60,7,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,종근당_산양유100,종근당건강 산양유 단백질 퍼펙트 100 10통,139000,139000,,20054464,https://img.shinsegaetvshopping.com/goods/464/20054464_s_20240205130315.jpg,https://www.shinsegaetvshopping.com/display/detail/20054464,건강식품
2024-07-31,06:30~07:31,전체,61,64,패션,레포츠의류,스포츠의류,하의,팬츠,르까프,르까프 남성 드라이 쿨 컴포트 팬츠 3종,59000,59000,,20054798,https://img.shinsegaetvshopping.com/goods/798/20054798_s_20240401150022.jpg,https://www.shinsegaetvshopping.com/display/detail/20054798,레포츠
2024-07-31,07:31~08:31,IPTV,60,48,패션잡화,언더웨어,여성,속옷소품,접착브라,라페어,"(론칭가69,900원!)24SS 라페어 60수 아사 면 라운지웨어 세트",59900,59900,,20056970,https://img.shinsegaetvshopping.com/goods/970/20056970_s_20240618110655.jpg,https://www.shinsegaetvshopping.com/display/detail/20056970,언더웨어
2024-07-31,07:31~08:31,CATV,60,22,패션,레포츠의류,골프의류,상의,티셔츠,아다바트,[24년 최신상]아다바트 골프 남성 썸머 쿨 카라티 3종,39900,39900,,20055429,https://img.shinsegaetvshopping.com/goods/429/20055429_s_20240423123616.jpg,https://www.shinsegaetvshopping.com/display/detail/20055429,레포츠
2024-07-31,08:31~09:32,전체,61,82,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,닥터린_콘드로이친,(방송에서만 50％세일) 닥터린 콘드로이친 1200 콘레이티 MBP (30정X12박스),164500,164500,,20054883,https://img.shinsegaetvshopping.com/goods/883/20054883_s_20240402144128.jpg,https://www.shinsegaetvshopping.com/display/detail/20054883,건강식품
2024-07-31,09:32~10:32,전체,60,65,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,1일1레몬트유라,(종료)[박소현 레몬즙](방송에서만 2박스 더!)[홀베리/14박스]1일1레몬 리얼착즙 레몬즙 20g x 14포 x 14박스 (총 196포),189800,189800,,20057812,https://img.shinsegaetvshopping.com/goods/812/20057812_l_20230728154619.jpg,https://www.shinsegaetvshopping.com/display/detail/20057812,건강식품
2024-07-31,10:32~11:32,IPTV,60,42,패션잡화,언더웨어,여성,슬립/케미솔/속치마,브라탑,조아하다,조아하다 인견 브라탑 4종 (런닝형)(m),49900,49900,,20045113,https://img.shinsegaetvshopping.com/goods/113/20045113_s_20230526135645.jpg,https://www.shinsegaetvshopping.com/display/detail/20045113,언더웨어
2024-07-31,10:32~11:32,CATV,60,20,가전/디지털,주방가전,오븐/그릴/전자레인지,튀김기,에어프라이어,모닉스,[신세계 단독] 모닉스 올스텐 에어프라이어,99000,99000,,20056125,https://img.shinsegaetvshopping.com/goods/125/20056125_s_20240516155538.jpg,https://www.shinsegaetvshopping.com/display/detail/20056125,주방가전
2024-07-31,11:32~12:33,전체,61,45,뷰티,기초화장품,마스크/팩,특수팩,모델링팩,리브이셀,★1등 패키지★ [40회 관리] 리브이셀 풀페이스 리프팅 마스크 + 콜라겐 앰플 미스트 100ml 구성,259000,259000,,20054165,https://img.shinsegaetvshopping.com/goods/165/20054165_s_20241204085528.jpg,https://www.shinsegaetvshopping.com/display/detail/20054165,뷰티
2024-07-31,12:33~13:33,IPTV,60,29,패션잡화,언더웨어,여성,기타 세트,기타 세트,라페어,라페어 여성 썸머팬츠 3종,49900,49900,,20045818,https://img.shinsegaetvshopping.com/goods/818/20045818_s_20230608111508.jpg,https://www.shinsegaetvshopping.com/display/detail/20045818,언더웨어
2024-07-31,12:33~13:33,CATV,60,14,패션잡화,언더웨어,여성,속옷소품,접착브라,라페어,"(론칭가69,900원!)24SS 라페어 60수 아사 면 라운지웨어 세트",59900,59900,,20056970,https://img.shinsegaetvshopping.com/goods/970/20056970_s_20240618110655.jpg,https://www.shinsegaetvshopping.com/display/detail/20056970,언더웨어
2024-07-31,13:33~14:33,IPTV,60,37,뷰티,색조화장품,베이스메이크업,CC크림,CC크림,쟈스,(쟈스) 맨얼굴 크림 (55ml  x 2개 + 30ml x 2개),79000,79000,,20054120,https://img.shinsegaetvshopping.com/goods/120/20054120_s_20240307162041.jpg,https://www.shinsegaetvshopping.com/display/detail/20054120,뷰티
2024-07-31,13:33~14:33,CATV,60,18,뷰티,색조화장품,포인트메이크업,립메이크업,립스틱,무드매쳐,[단독] 무드매쳐 롱립스틱 7개 세트 (립스틱 7개+포토 상품평 작성시 쥬얼팔레트),59400,59400,,20051659,https://img.shinsegaetvshopping.com/goods/659/20051659_s_20231204162047.jpg,https://www.shinsegaetvshopping.com/display/detail/20051659,뷰티
2024-07-31,14:33~15:34,IPTV,61,39,패션잡화,언더웨어,여성,팬티,보정팬티,퀸즈맥시,[M]퀸즈맥시 보정 모달팬티 10종,49900,49900,,20055316,https://img.shinsegaetvshopping.com/goods/316/20055316_s_20240419075920.jpg,https://www.shinsegaetvshopping.com/display/detail/20055316,언더웨어
2024-07-31,14:33~15:34,CATV,61,19,패션잡화,언더웨어,여성,이지웨어/잠옷,이지웨어,아디다스,(최종특가)아디다스 에어립 브라탑 4종(런닝형),79000,79000,,20057155,https://img.shinsegaetvshopping.com/goods/155/20057155_s_20240625165514.jpg,https://www.shinsegaetvshopping.com/display/detail/20057155,언더웨어
2024-07-31,15:34~16:34,IPTV,60,40,가구/인테리어,침구세트,이불베개세트,더블/퀸이불패드세트,더블/퀸이불패드세트,더조선호텔,(110주년/SALE)더조선호텔 프리미엄 풍기인견 서머베딩 풀세트(슈퍼킹),359000,359000,,20055894,https://img.shinsegaetvshopping.com/goods/894/20055894_s_20240508101654.jpg,https://www.shinsegaetvshopping.com/display/detail/20055894,침구
2024-07-31,15:34~16:34,CATV,60,19,가공식품,냉동식품,냉동가공식품,냉동포장육/사골,기타 냉동포장육/사골,신세계푸드,신세계푸드 올반 오리 바짝 불고기 13팩 (간장맛 200gx6팩 + 고추장맛 200gx7팩),59900,59900,카드 5%,20056579,https://img.shinsegaetvshopping.com/goods/579/20056579_s_20240531085912.jpg,https://www.shinsegaetvshopping.com/display/detail/20056579,일반식품
2024-07-31,16:34~17:34,전체,60,47,가공식품,건강식품,건강기능식품,건강기능식품,기타 건강기능식품,콘드로이친1200,"(방송에서만)[12박스]주영엔에스 관절엔 콘드로이친 1200(60정X12박스,총 12개월분)",648000,648000,카드 5%,20052137,https://img.shinsegaetvshopping.com/goods/137/20052137_s_20250123133958.jpg,https://www.shinsegaetvshopping.com/display/detail/20052137,건강식품
2024-07-31,17:34~18:35,IPTV,61,35,가공식품,절임/발효식품,김치류,배추김치,포기김치,조선호텔 김치,X조선호텔 포기김치 9kg,71900,71900,,20055111,https://img.shinsegaetvshopping.com/goods/111/20055111_s_20230602114017.jpg,https://www.shinsegaetvshopping.com/display/detail/20055111,일반식품
2024-07-31,17:34~18:35,CATV,61,17,패션,레포츠의류,골프의류,하의,팬츠,울시,울시골프 남성 썸머 팬츠 3종,79000,79000,,20056214,https://img.shinsegaetvshopping.com/goods/214/20056214_s_20240521163526.jpg,https://www.shinsegaetvshopping.com/display/detail/20056214,레포츠
2024-07-31,18:35~19:35,전체,60,67,패션,여성의류,세트,세트,상하의세트,펠틱스,[여성]펠틱스 쿨링 썸머  상하의 셋업 4종,49900,49900,,20055763,https://img.shinsegaetvshopping.com/goods/763/20055763_s_20240509170148.jpg,https://www.shinsegaetvshopping.com/display/detail/20055763,여성의류
2024-07-31,19:35~20:35,전체,60,81,패션,레포츠의류,스포츠의류,상의,티셔츠,르까프,[24년 최신상]르까프 남성 드라이 쿨 썸머 집업 티셔츠 5종,59000,59000,,20054832,https://img.shinsegaetvshopping.com/goods/832/20054832_s_20240401163511.jpg,https://www.shinsegaetvshopping.com/display/detail/20054832,레포츠
2024-07-31,20:35~21:36,전체,61,89,패션,여성의류,상의,티셔츠,반팔,브이컷,[브이컷]  여성 퓨어코튼 100 튜블러 티셔츠 6종,49900,49900,,20054415,https://img.shinsegaetvshopping.com/goods/415/20054415_s_20240320101543.jpg,https://www.shinsegaetvshopping.com/display/detail/20054415,여성의류
2024-07-31,21:36~22:36,전체,60,108,무형서비스,렌탈및기타 서비스,렌탈서비스,리모델링시공,리모델링시공,한샘,[시공] 한샘 스타일 에디션,0,0,,20056309,https://img.shinsegaetvshopping.com/goods/309/20056309_s_20240202170042.jpg,https://www.shinsegaetvshopping.com/display/detail/20056309,렌탈
2024-07-31,22:36~23:37,전체,61,66,패션,여성의류,특종,가죽,재킷,블루핏,"[런칭가 399,000원] 블루핏 이태리 스웨이드 자켓 (여성)",299000,299000,카드 5%,20048610,https://img.shinsegaetvshopping.com/goods/610/20048610_s_20230904091609.jpg,https://www.shinsegaetvshopping.com/display/detail/20048610,PB
2024-07-31,23:37~00:37,IPTV,60,45,패션잡화,신발,여성신발,샌들/쪼리,스트랩샌들,시슬리,[최초2만원 가격인하]시슬리 크리스탈 쥬얼 샌들,89000,89000,,20057269,https://img.shinsegaetvshopping.com/goods/269/20057269_s_20240628172357.jpg,https://www.shinsegaetvshopping.com/display/detail/20057269,잡화
2024-07-31,23:37~00:37,CATV,60,20,패션,남성캐쥬얼,상의,니트,가디건,여유,여유  남성 니트 가디건 3종(24SS),39900,39900,,20053048,https://img.shinsegaetvshopping.com/goods/048/20053048_s_20240226094404.jpg,https://www.shinsegaetvshopping.com/display/detail/20053048,PB
2024-08-01,00:37~01:38,전체,61,43,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,1일1레몬트유라,(종료)[박소현 레몬즙](방송에서만 2박스 더!)[홀베리/14박스]1일1레몬 리얼착즙 레몬즙 20g x 14포 x 14박스 (총 196포),189800,189800,,20057812,https://img.shinsegaetvshopping.com/goods/812/20057812_l_20230728154619.jpg,https://www.shinsegaetvshopping.com/display/detail/20057812,건강식품
2024-08-01,01:38~02:38,전체,60,10,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,미녀의석류콜라겐,(종료)(13만원 세일!)(직) 미녀의 석류 콜라겐 200포 (25g x 25포 x 8Box),241000,241000,,20051335,https://img.shinsegaetvshopping.com/goods/335/20051335_l_20230525142348.jpg,https://www.shinsegaetvshopping.com/display/detail/20051335,건강식품
2024-08-01,02:38~03:39,IPTV,61,8,뷰티,이미용기기,헤어기기,헤어스타일러,볼륨고데기,아티스트태양,[한정특가] 아티스트태양 에어뽕 드라이 고데기 세트 (본체+노즐4+스파캡+가방),59400,59400,,20045002,https://img.shinsegaetvshopping.com/goods/002/20045002_s_20200604092243.jpg,https://www.shinsegaetvshopping.com/display/detail/20045002,뷰티
2024-08-01,02:38~03:39,CATV,61,6,생활용품,위생용품,구강위생용품,구강세척기,기타 구강세척기,와픽,(웅니버스/최신상/쿨가글까지) 오스템 와픽 프리미엄 핸디 구강세정기 1+1세트+쿨가글3개,168000,168000,,20048027,https://img.shinsegaetvshopping.com/goods/027/20048027_s_20240527165405.jpg,https://www.shinsegaetvshopping.com/display/detail/20048027,생활용품
2024-08-01,03:39~03:59,전체,20,4,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,닥터린_콘드로이친,(방송에서만 3만원 할인!) 닥터린 콘드로이친 1200 콘레이티 MBP 12개월분 리뉴얼,299000,299000,카드 5%,20049817,https://img.shinsegaetvshopping.com/goods/817/20049817_s_20221102141805.jpg,https://www.shinsegaetvshopping.com/display/detail/20049817,건강식품
2024-08-01,03:59~04:19,전체,20,4,가공식품,건강식품,건강기능식품,건강기능식품,유산균,,*특가*  m[직] 야쿠르트 프리바이오틱스 5통 (10개월분),278000,278000,,20056753,https://img.shinsegaetvshopping.com/goods/753/20056753_s_20240123160055.jpg,https://www.shinsegaetvshopping.com/display/detail/20056753,건강식품
2024-08-01,04:19~04:30,전체,11,5,가공식품,축산가공식품,조미육가공,닭가공품,기타 닭가공품,천하일미,[신세계 단독] 천하일미 닭강정 7팩 (매콤양념 250g x 4팩+달콤간장 250g x 3팩),35900,35900,,20044669,https://img.shinsegaetvshopping.com/goods/669/20044669_s_20230518130152.jpg,https://www.shinsegaetvshopping.com/display/detail/20044669,일반식품
2024-08-01,04:30~05:30,IPTV,60,7,뷰티,헤어/바디용품,헤어케어,기능성샴푸,탈모샴푸,닥터포헤어,방송중에만 구매가능)닥터포헤어 바이오3 샴푸 500mlx8개 + 70mlx4개 + 두피앰플 2개,129000,129000,,20053360,https://img.shinsegaetvshopping.com/goods/360/20053360_s_20240305105042.jpg,https://www.shinsegaetvshopping.com/display/detail/20053360,뷰티
2024-08-01,04:30~05:30,CATV,60,5,뷰티,기초화장품,마스크/팩,워시오프,워시오프팩,레시피앤코,더블] 레시피앤코 녹탄팩 6박스(72포) + 체험분 2포 +  상품평시 쌀탄팩 1박스(12포),99000,99000,,20056796,https://img.shinsegaetvshopping.com/goods/796/20056796_s_20240611172626.jpg,https://www.shinsegaetvshopping.com/display/detail/20056796,뷰티
2024-08-01,05:30~06:30,전체,60,20,패션,레포츠의류,스포츠의류,상의,티셔츠,르까프,[24년 최신상]르까프 남성 드라이 쿨 트리코트 피케 카라티셔츠 5종,59000,59000,카드 5%,20054830,https://img.shinsegaetvshopping.com/goods/830/20054830_s_20240401163511.jpg,https://www.shinsegaetvshopping.com/display/detail/20054830,레포츠
2024-08-01,06:30~07:31,전체,61,63,가공식품,건강식품,건강기능식품,건강기능식품,콜라겐,에버콜라겐_인앤업,(종료)(방송에서만)[76주분]에버콜라겐 인앤업비오틴 셀 저분자콜라겐(56정X19병),599000,599000,,20046002,https://img.shinsegaetvshopping.com/goods/002/20046002_s_20230808101644.jpg,https://www.shinsegaetvshopping.com/display/detail/20046002,건강식품
2024-08-01,07:31~08:31,IPTV,60,48,패션,여성의류,하의,팬츠,반바지/큐롯팬츠,펠틱스,"(론칭가 59,900원) 가격인하!  펠틱스 여성 매직 쿨링 큐롯(7부) 팬츠 4종",49900,49900,,20055211,https://img.shinsegaetvshopping.com/goods/211/20055211_s_20240509165648.jpg,https://www.shinsegaetvshopping.com/display/detail/20055211,여성의류
2024-08-01,07:31~08:31,CATV,60,22,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,에센스팩트,닥터3,★빠른배송★[단독 핑크팩트] 닥터3 링클필 커버팩트 (본품 2개 + 리필 3개 + 글로우립1종),59900,59900,,20051905,https://img.shinsegaetvshopping.com/goods/905/20051905_s_20230922145131.jpg,https://www.shinsegaetvshopping.com/display/detail/20051905,뷰티
2024-08-01,08:31~09:32,전체,61,62,가공식품,건강식품,건강기능식품,건강기능식품,기타 다이어트 건강기능식품,about H_시서스가위,(방송에서만 6만원 세일)[6+1박스]시서스 가위 다이어트 24+4주분 (28정X7박스),269000,269000,,20057706,https://img.shinsegaetvshopping.com/goods/706/20057706_s_20241218113922.jpg,https://www.shinsegaetvshopping.com/display/detail/20057706,건강식품
2024-08-01,09:32~10:32,전체,60,52,패션,레포츠용품,스포츠슈즈,베이직스포츠,샌들,스케쳐스,여성] 스케쳐스 고워크  아치핏  샌들(24년),89000,89000,,20057730,https://img.shinsegaetvshopping.com/goods/730/20057730_s_20240409164823.jpg,https://www.shinsegaetvshopping.com/display/detail/20057730,레포츠
2024-08-01,10:32~11:32,전체,60,50,뷰티,색조화장품,베이스메이크업,파운데이션,스틱파운데이션,엘로엘,[최신상] 엘로엘 멜라스틱W 트리플 패키지 (스틱3개 + 스카프),69900,69900,,20055886,https://img.shinsegaetvshopping.com/goods/886/20055886_s_20240508133119.jpg,https://www.shinsegaetvshopping.com/display/detail/20055886,뷰티
2024-08-01,11:32~12:33,전체,61,46,패션,여성의류,상의,니트,반팔,여유,(m)여유 카울넥 7부 티블라우스 3종,39900,39900,,20054188,https://img.shinsegaetvshopping.com/goods/188/20054188_s_20240320200047.jpg,https://www.shinsegaetvshopping.com/display/detail/20054188,PB
2024-08-01,12:33~13:33,전체,60,54,무형서비스,보험금융,보험,치매보험,치매보험,라이나생명과 라이나원,"미사용 20057297 라이나 전에없던 치매간병보험(0711,김)",0,0,,20057297,https://img.shinsegaetvshopping.com/goods/297/20057297_l_20240529135422.jpg,https://www.shinsegaetvshopping.com/display/detail/20057297,보험
2024-08-01,13:33~14:33,IPTV,60,35,패션잡화,언더웨어,여성,팬티,삼각팬티,라페어,(m)라페어 레트로레이디 팬티 12종 + 레이온 브라탑 랜덤 1종,49900,49900,,20055543,https://img.shinsegaetvshopping.com/goods/543/20055543_s_20240426134252.jpg,https://www.shinsegaetvshopping.com/display/detail/20055543,언더웨어
2024-08-01,13:33~14:33,CATV,60,17,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,쿠션팩트,틴톤,★쿠션 총 6개★ [틴톤] 진주 리프팅 커버 쿠션 총 6개 (본품 2개 + 리필 4개) 매니아 패키지,62910,62910,,20057841,https://img.shinsegaetvshopping.com/goods/841/20057841_s_20240724125228.jpg,https://www.shinsegaetvshopping.com/display/detail/20057841,뷰티
2024-08-01,14:33~15:34,전체,61,39,패션잡화,언더웨어,여성,이지웨어/잠옷,이지웨어,상콤플렉스,상콤플렉스 아스킨 파자마 4종,49900,49900,,20057726,https://img.shinsegaetvshopping.com/goods/726/20057726_s_20240718152748.jpg,https://www.shinsegaetvshopping.com/display/detail/20057726,언더웨어
2024-08-01,15:34~16:34,전체,60,50,무형서비스,보험금융,보험,건강보험,건강보험,AIA생명,"미사용 20057530 AIA 백세시대 꼭하나 건강보험(써큘레이터1+1)(0627,주)(건)",0,0,,20057530,https://img.shinsegaetvshopping.com/goods/530/20057530_s_20240712134053.png,https://www.shinsegaetvshopping.com/display/detail/20057530,보험
2024-08-01,16:34~17:34,전체,60,57,가공식품,절임/발효식품,김치류,배추김치,포기김치,조선호텔 김치,X조선호텔 포기김치 9kg,71900,71900,,20055111,https://img.shinsegaetvshopping.com/goods/111/20055111_s_20230602114017.jpg,https://www.shinsegaetvshopping.com/display/detail/20055111,일반식품
2024-08-01,17:34~18:35,IPTV,61,41,가전/디지털,주방가전,전기밥솥,압력밥솥,열판 압력밥솥,쿠쿠,"[24][핸드블랜더 추가구성] 쿠쿠 화이트스톤 트윈프레셔 10인용(CRP-RT109FW, FG)",288000,288000,,20057774,https://img.shinsegaetvshopping.com/goods/774/20057774_s_20220720164658.jpg,https://www.shinsegaetvshopping.com/display/detail/20057774,주방가전
2024-08-01,17:34~18:35,CATV,61,19,패션,여성의류,상의,티셔츠,반팔,비버리힐즈폴로클럽,24SS 비버리힐즈폴로클럽 여성 데일리 반팔티셔츠 5종,69900,69900,카드 5%,20055195,https://img.shinsegaetvshopping.com/goods/195/20055195_s_20240426113922.jpg,https://www.shinsegaetvshopping.com/display/detail/20055195,여성의류
