방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류
2026-01-06,10:32~11:32,전체,60,67,패션,여성의류,아우터,코트,롱코트,에디티드,[25FW] 에디티드 핸드메이드 롱 코트,159000,159000,카드 5%,20067120,https://img.shinsegaetvshopping.com/goods/120/20067120_l_20251105135136.jpg,https://www.shinsegaetvshopping.com/display/detail/20067120,PB
2026-01-06,11:32~12:33,전체,61,59,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,닥터린_콘드로이친,(K 50％세일) 닥터린 콘드로이친 1200 + MBP +K2 (30정X12박스),164500,164500,카드 5%,20061718,https://img.shinsegaetvshopping.com/goods/718/20061718_s_20240930104451.jpg,https://www.shinsegaetvshopping.com/display/detail/20061718,건강식품
2026-01-06,12:33~13:33,IPTV,60,39,가공식품,절임/발효식품,김치류,배추김치,포기김치,조선호텔 김치,조선호텔 포기김치 9kg,81900,81900,카드 5%,20061310,https://img.shinsegaetvshopping.com/goods/310/20061310_s_20250205102951.jpg,https://www.shinsegaetvshopping.com/display/detail/20061310,일반식품
2026-01-06,12:33~13:33,CATV,60,17,가공식품,냉동식품,기타 냉동식품,기타 냉동식품,기타 냉동식품,조선호텔,조선호텔 떡갈비 100g X 20팩 + 소스 5g X 20개,44910,44910,,20051985,https://img.shinsegaetvshopping.com/goods/985/20051985_s_20250401113829.jpg,https://www.shinsegaetvshopping.com/display/detail/20051985,일반식품
2026-01-06,13:33~14:33,전체,60,54,패션,여성의류,상의,니트,긴팔,모브온,모브온 25FW 하이넥 풀오버 가디건 3종 (25FW 최신상!),79900,79900,카드 5%,20069301,https://img.shinsegaetvshopping.com/goods/301/20069301_s_20251029153324.jpg,https://www.shinsegaetvshopping.com/display/detail/20069301,여성의류
2026-01-06,14:33~15:34,전체,61,57,생활용품,주방용품,기타 주방용품,주방잡화,식기건조대,아이넥스,(방송에서만!) 아이넥스 식기건조대 클린엣지 스마트 플러스 풀세트,104000,104000,카드 5%,20070623,https://img.shinsegaetvshopping.com/goods/623/20070623_s_20251218163537.jpg,https://www.shinsegaetvshopping.com/display/detail/20070623,주방용품
2026-01-06,15:34~16:34,IPTV,60,33,패션,레포츠용품,스포츠슈즈,베이직스포츠,방한화,스케쳐스,여성 스케쳐스 온더고 스텔라 부츠,149000,149000,,20069645,https://img.shinsegaetvshopping.com/goods/645/20069645_s_20251105110151.jpg,https://www.shinsegaetvshopping.com/display/detail/20069645,레포츠
2026-01-06,15:34~16:34,CATV,60,14,패션잡화,언더웨어,여성,슬립/케미솔/속치마,브라탑,오렐리안,오렐리안 히든넥 코튼 브라탑 3종(런닝형),39900,39900,,20070758,https://img.shinsegaetvshopping.com/goods/758/20070758_s_20240919110229.jpg,https://www.shinsegaetvshopping.com/display/detail/20070758,언더웨어
2026-01-06,16:34~17:34,IPTV,60,46,가공식품,즉석/편의식품,즉석/조리식품,즉석국/탕/찌개류,기타 즉석국/탕/찌개류,정성곳간,정성곳간 강순의 한우 스지도가니탕 700g x 10팩(방송중),59900,59900,카드 5%,20070364,https://img.shinsegaetvshopping.com/goods/364/20070364_l_20251216175559.jpg,https://www.shinsegaetvshopping.com/display/detail/20070364,일반식품
2026-01-06,16:34~17:34,CATV,60,20,가공식품,음료류,기능성/건강음료,두유,두유,삼육두유,(25) 삼육두유 검은콩 볶은귀리 60팩 + 흑임자두유 45팩 (총105팩),49410,49410,카드 5%,20062031,https://img.shinsegaetvshopping.com/goods/031/20062031_s_20250106101051.jpg,https://www.shinsegaetvshopping.com/display/detail/20062031,일반식품
2026-01-06,17:34~18:35,전체,61,50,무형서비스,보험금융,보험,치매보험,치매보험,라이나생명과 라이나원,20070165 라이나 전에없던 치매간병보험(1212.김),0,0,,20070165,https://img.shinsegaetvshopping.com/goods/165/20070165_l_20240529135422.jpg,https://www.shinsegaetvshopping.com/display/detail/20070165,보험
2026-01-06,18:35~19:35,전체,60,69,가공식품,냉동식품,냉동가공식품,냉동스테이크/떡갈비/섭산적,냉동갈비,조선호텔,조선호텔 양념 LA갈비 400g X 8팩,119900,119900,카드 5%,20060824,https://img.shinsegaetvshopping.com/goods/824/20060824_s_20250401104842.jpg,https://www.shinsegaetvshopping.com/display/detail/20060824,일반식품
2026-01-06,19:35~20:35,IPTV,60,69,무형서비스,여행/예약서비스,여행(상담),해외(동아시아),해외(동아시아),모두투어,"[*여행의신세계]모두투어 홍콩 3일 4일 꽉찬 여행일정! 499,000원부터~",0,0,,20070555,https://img.shinsegaetvshopping.com/goods/555/20070555_l_20251223144837.jpg,https://www.shinsegaetvshopping.com/display/detail/20070555,여행
2026-01-06,19:35~20:35,CATV,60,30,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,메이준_알부민,"(방송에서만 2+2박스) 이승남의 활력 알부민 프리미엄 골드 당제로(총 4박스, 120병)",258000,258000,카드 5%,20070270,https://img.shinsegaetvshopping.com/goods/270/20070270_s_20251215135531.jpg,https://www.shinsegaetvshopping.com/display/detail/20070270,건강식품
2026-01-06,20:35~21:36,전체,61,120,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,리즐온,(방송에서만 6박스 더!) 리즐온 유기농 블루베리스틱 12박스,129000,129000,카드 5%,20070507,https://img.shinsegaetvshopping.com/goods/507/20070507_l_20251215132448.jpg,https://www.shinsegaetvshopping.com/display/detail/20070507,건강식품
2026-01-06,21:36~22:36,전체,60,118,무형서비스,렌탈및기타 서비스,렌탈서비스,리모델링시공,리모델링시공,한샘,[시공] 한샘 인테리어 상담예약 (FW 시공),0,0,,20067390,https://img.shinsegaetvshopping.com/goods/390/20067390_s_20240202170042.jpg,https://www.shinsegaetvshopping.com/display/detail/20067390,렌탈
2026-01-06,22:36~23:37,전체,61,72,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,대원제약_알부민,[방송에서만 30병 더] 대원제약 알부민 킹 총 90병,168000,168000,카드 5%,20069082,https://img.shinsegaetvshopping.com/goods/082/20069082_l_20251015164840.jpg,https://www.shinsegaetvshopping.com/display/detail/20069082,건강식품
2026-01-06,23:37~00:37,전체,60,62,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,쿠션팩트,조성아TM,[방송/단독]조성아 보오 커버 쿠션 (본품2+리필2),89000,89000,카드 5%,20070065,https://img.shinsegaetvshopping.com/goods/065/20070065_s_20251119153946.jpg,https://www.shinsegaetvshopping.com/display/detail/20070065,뷰티
2026-01-07,00:37~01:38,전체,61,32,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,뉴밋_올리브유,[방송에서만 8박스 더]뉴밋 유기농 엑스트라버진 올리브오일 총 16박스(P),198000,198000,카드 5%,20069445,https://img.shinsegaetvshopping.com/goods/445/20069445_l_20251027134610.jpg,https://www.shinsegaetvshopping.com/display/detail/20069445,건강식품
2026-01-07,01:38~02:38,전체,60,1,패션,여성의류,아우터,코트,롱코트,블루핏,"[론칭가159,000원→3만원↓]블루핏 울 발마칸 코트",129000,129000,카드 5%,20066932,https://img.shinsegaetvshopping.com/goods/932/20066932_l_20251105112717.jpg,https://www.shinsegaetvshopping.com/display/detail/20066932,PB
2026-01-07,02:38~03:39,전체,61,1,뷰티,기초화장품,기초케어,에센스/세럼/앰플,앰플,도미나스,방송에서만) 태극제약 도미나스 트라넥삼산 기미 앰플6개 + 아이크림 2개 + 에센스 1개 + 앰플체험분 10매,129000,129000,카드 5%,20069428,https://img.shinsegaetvshopping.com/goods/428/20069428_s_20251024185700.jpg,https://www.shinsegaetvshopping.com/display/detail/20069428,뷰티
2026-01-07,03:39~03:59,전체,20,1,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,리즐온,리즐온 아보카도 엑스트라버진 오일 9병,178000,178000,카드 5%,20070664,https://img.shinsegaetvshopping.com/goods/664/20070664_s_20250512151522.jpg,https://www.shinsegaetvshopping.com/display/detail/20070664,건강식품
2026-01-07,03:59~04:19,전체,20,1,패션잡화,언더웨어,여성,브라팬티세트,보정,엘라코닉,엘라코닉 미드나잇 컬렉션 루미에르 브라팬티세트,119900,119900,카드 5%,20068826,https://img.shinsegaetvshopping.com/goods/826/20068826_l_20251203171047.jpg,https://www.shinsegaetvshopping.com/display/detail/20068826,PB
2026-01-07,04:19~04:30,전체,11,1,가공식품,조미료,장류,낫토,식사용낫토,참좋은콩,맑은물에 김석원 낫또 45.5g x 34개,32900,32900,,10193559,https://img.shinsegaetvshopping.com/goods/559/10193559_s_20200429132104.jpg,https://www.shinsegaetvshopping.com/display/detail/10193559,일반식품
2026-01-07,04:30~05:30,전체,60,1,패션,레포츠의류,골프의류,상의,티셔츠,울시,울시골프 남성 듀스텍스 웜 티셔츠 4종,69000,69000,카드 5%,20059750,https://img.shinsegaetvshopping.com/goods/750/20059750_s_20241011131122.jpg,https://www.shinsegaetvshopping.com/display/detail/20059750,레포츠
2026-01-07,05:30~06:30,IPTV,60,21,패션,여성의류,아우터,베스트,다운/패딩,플리츠미,(최초! 2만원 인하) (신세계 단독) 25FW 플리츠미 퀼팅 패딩 베스트 (직),119000,119000,카드 5%,20068650,https://img.shinsegaetvshopping.com/goods/650/20068650_s_20251010135459.jpg,https://www.shinsegaetvshopping.com/display/detail/20068650,여성의류
2026-01-07,05:30~06:30,CATV,60,9,패션,여성의류,하의,팬츠,일자,지베르니,25FW 지베르니 퀼팅 패딩팬츠,39900,39900,,20069861,https://img.shinsegaetvshopping.com/goods/861/20069861_l_20251112152308.jpg,https://www.shinsegaetvshopping.com/display/detail/20069861,여성의류
2026-01-07,06:30~07:31,전체,61,72,가공식품,건강식품,건강기능식품,건강기능식품,유산균,비에날씬,(방송에서만 슬림플러스 2박스)★NEW 비에날씬 프로★[11박스]BNR17 다이어트 유산균 비에날씬 프로 + 슬림플러스 2박스[1],584100,584100,카드 5%,20065639,https://img.shinsegaetvshopping.com/goods/639/20065639_s_20250516161058.jpg,https://www.shinsegaetvshopping.com/display/detail/20065639,건강식품
2026-01-07,07:31~08:31,전체,60,72,뷰티,색조화장품,포인트메이크업,립메이크업,립스틱,철벽녀,[방송에서만]뷰티피플 철벽녀 오브제볼류머 립스틱 패키지 (5가지 컬러+트위드파우치),69900,69900,카드 5%,20070029,https://img.shinsegaetvshopping.com/goods/029/20070029_s_20251118142209.jpg,https://www.shinsegaetvshopping.com/display/detail/20070029,뷰티
2026-01-07,08:31~09:32,전체,61,81,가전/디지털,주방가전,전기쿠커/포트,전기포트,티포트,보랄,(방송에서만!)[최신!특대용량 4L] 보랄 스마트 글라스 보온 포트 (BR-A40L),99000,99000,카드 5%,20070190,https://img.shinsegaetvshopping.com/goods/190/20070190_s_20250930090207.jpg,https://www.shinsegaetvshopping.com/display/detail/20070190,주방가전
2026-01-07,09:32~10:32,전체,60,75,뷰티,기초화장품,기초케어,크림/젤,크림,톤28,최현우 패키지] 톤 28 해남 병풀 새벽크림 50g x 6통 +  펩타시카 토너 250ml x 2통,168000,168000,카드 5%,20069720,https://img.shinsegaetvshopping.com/goods/720/20069720_s_20251106121255.jpg,https://www.shinsegaetvshopping.com/display/detail/20069720,뷰티
2026-01-07,10:32~11:32,전체,60,52,뷰티,이미용기기,미용기기,페이스기기,피부관리기,PMD,[pmd] 풀페이스 리프팅 탄력 밴드 + 리프팅  콜라겐 기초 3종 패키지,198000,198000,카드 5%,20068600,https://img.shinsegaetvshopping.com/goods/600/20068600_s_20250923134755.jpg,https://www.shinsegaetvshopping.com/display/detail/20068600,뷰티
2026-01-07,11:32~12:33,전체,61,46,패션,여성의류,아우터,점퍼,다운/패딩,시슬리,"[런칭가399,000원]25FW 시슬리 하이넥 벨티드 롱 다운 점퍼 1종",299000,299000,카드 5%,20069971,https://img.shinsegaetvshopping.com/goods/971/20069971_l_20251106165828.jpg,https://www.shinsegaetvshopping.com/display/detail/20069971,여성의류
2026-01-07,12:33~13:33,전체,60,57,패션,여성의류,상의,니트,긴팔,데너,"[런칭가 139,000 → 109,000] 데너 몽골 햇 캐시미어100 NEW 엘리 풀오버 (25FW)",109000,109000,카드 5%,20068583,https://img.shinsegaetvshopping.com/goods/583/20068583_l_20251017093401.jpg,https://www.shinsegaetvshopping.com/display/detail/20068583,여성의류
2026-01-07,13:33~14:33,전체,60,43,뷰티,기초화장품,마스크/팩,마스크,마스크팩,센텔리안24,[방송에서만 103매] NEW 동국제약 마데카 더마 마스크팩 (체험분 1매),80100,80100,카드 5%,20070380,https://img.shinsegaetvshopping.com/goods/380/20070380_s_20251215143012.jpg,https://www.shinsegaetvshopping.com/display/detail/20070380,뷰티
2026-01-07,14:33~15:34,전체,61,59,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,쿠션팩트,미바,"방송에서만] 미바 왕쿠션 시즌3 본품 (심플 케이스, 캐릭터케이스 각1)총 2개 리필 3개",59900,59900,카드 5%,20064203,https://img.shinsegaetvshopping.com/goods/203/20064203_s_20250401172146.jpg,https://www.shinsegaetvshopping.com/display/detail/20064203,뷰티
2026-01-07,15:34~16:34,전체,60,64,생활용품,청소/욕실용품,타월,샤워타월/목욕용타월,샤워타월,테리갤러리,송월 시그니처 더블 스트라이프 코튼 타월 10장+10장 세트,104900,104900,카드 5%,20070480,https://img.shinsegaetvshopping.com/goods/480/20070480_s_20251212181216.jpg,https://www.shinsegaetvshopping.com/display/detail/20070480,생활용품
2026-01-07,16:34~17:34,전체,60,67,가공식품,즉석/편의식품,즉석/조리식품,즉석국/탕/찌개류,기타 즉석국/탕/찌개류,조선호텔,[방송에서만] 조선호텔 진한 한우도가니탕 1kg X 5팩(총 15인분),69900,69900,카드 5%,20067026,https://img.shinsegaetvshopping.com/goods/026/20067026_s_20250704131323.jpg,https://www.shinsegaetvshopping.com/display/detail/20067026,일반식품
2026-01-07,17:34~18:35,전체,61,50,가공식품,냉동식품,냉동가공식품,냉동스테이크/떡갈비/섭산적,냉동갈비,조선호텔,조선호텔 양념 소갈비 수제 포갈비 600g X 6팩(3.6kg),149900,149900,카드 5%,20061088,https://img.shinsegaetvshopping.com/goods/088/20061088_s_20250401110541.jpg,https://www.shinsegaetvshopping.com/display/detail/20061088,일반식품
2026-01-07,18:35~19:35,전체,60,68,패션,여성의류,하의,팬츠,정장팬츠/슬랙스,모브온,"[런칭가 79,900 → 59,900] 모브온 25FW 오닉스 셔닐 매직팬츠 2종(최초 가격인하!!)",59900,59900,카드 5%,20068083,https://img.shinsegaetvshopping.com/goods/083/20068083_s_20251114111120.jpg,https://www.shinsegaetvshopping.com/display/detail/20068083,여성의류
2026-01-07,19:35~20:35,IPTV,60,69,무형서비스,여행/예약서비스,여행(상담),해외(동아시아),해외(동아시아),모두투어,"[*여행의신세계]모두투어 홍콩 3일 4일 꽉찬 여행일정! 499,000원부터~",0,0,,20070555,https://img.shinsegaetvshopping.com/goods/555/20070555_l_20251223144837.jpg,https://www.shinsegaetvshopping.com/display/detail/20070555,여행
2026-01-07,19:35~20:35,CATV,60,30,뷰티,기초화장품,기초케어,크림/젤,크림,마미케어,[최대용량찬스] 마미케어 율무영양크림 기본세트 (크림 50g*4개+상품평 시 15g),59900,59900,카드 5%,20068484,https://img.shinsegaetvshopping.com/goods/484/20068484_s_20251125152604.jpg,https://www.shinsegaetvshopping.com/display/detail/20068484,뷰티
2026-01-07,20:35~21:36,전체,61,120,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,리즐온,"(방송에서만 60병 더!) 이선민 알부민 골드 2+2, 총 4박스 (총 120병)",258000,258000,카드 5%,20070221,https://img.shinsegaetvshopping.com/goods/221/20070221_l_20251128165655.jpg,https://www.shinsegaetvshopping.com/display/detail/20070221,건강식품
2026-01-07,21:36~22:36,전체,60,117,무형서비스,보험금융,보험,치아보험,치아보험,라이나생명과 라이나원,"20069287 라이나 더 건강한 치아보험(1105,김)",0,0,,20069287,https://img.shinsegaetvshopping.com/goods/287/20069287_l_20240529135447.jpg,https://www.shinsegaetvshopping.com/display/detail/20069287,보험
2026-01-07,22:36~23:37,전체,61,90,생활용품,위생용품,구강위생용품,구강세척기,기타 구강세척기,와픽,(26년최신상/웅니버스)오스템 와픽 UV 프리미엄 핸디 구강세정기 1+1세트+쿨가글2개,209000,209000,카드 5%,20070420,https://img.shinsegaetvshopping.com/goods/420/20070420_s_20260102174941.jpg,https://www.shinsegaetvshopping.com/display/detail/20070420,생활용품
2026-01-07,23:37~00:37,전체,60,62,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,시나몬랩_프로틴프레츨,프로틴 프레첼 12봉(3가지맛*4봉),53100,53100,카드 5%,20070249,https://img.shinsegaetvshopping.com/goods/249/20070249_s_20251222162358.jpg,https://www.shinsegaetvshopping.com/display/detail/20070249,건강식품
2026-01-08,00:37~01:38,전체,61,33,패션잡화,언더웨어,여성,이지웨어/잠옷,이지웨어,여유,여유(yeoyoo) 울트라극세사 파자마 2세트(여성),65460,65460,카드 5%,20068819,https://img.shinsegaetvshopping.com/goods/819/20068819_l_20251103092319.jpg,https://www.shinsegaetvshopping.com/display/detail/20068819,PB
2026-01-08,01:38~02:38,전체,60,1,패션,남성캐쥬얼,세트,기타 세트,세트상품,지프,[웅니버스] 25FW 지프 남성 플리스+후드+맨투맨 3종,99000,99000,카드 5%,20069176,https://img.shinsegaetvshopping.com/goods/176/20069176_l_20251017152148.jpg,https://www.shinsegaetvshopping.com/display/detail/20069176,캐쥬얼남성
2026-01-08,02:38~03:39,전체,61,1,패션,여성의류,아우터,코트,모직,에디티드,"[런칭가 129,000원→4만원 인하] 에디티드 윈터 패딩 울코트",89000,89000,카드 5%,20068673,https://img.shinsegaetvshopping.com/goods/673/20068673_l_20251120161722.jpg,https://www.shinsegaetvshopping.com/display/detail/20068673,PB
2026-01-08,04:09~04:30,전체,21,1,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,종근당건강,[9병]종근당건강 엑스트라버진 아보카도오일(250ml*9병),215600,215600,카드 5%,20048561,https://img.shinsegaetvshopping.com/goods/561/20048561_s_20250529135206.jpg,https://www.shinsegaetvshopping.com/display/detail/20048561,건강식품
2026-01-08,04:30~05:30,전체,60,1,뷰티,기초화장품,기초케어,세트,기초세트,끌레드벨,"[방송ⓝ] 끌레드벨 콜라겐리프팅 기초 매니아 (스킨4,로션4,크림4,아이크림4 총16개)",129000,129000,카드 5%,20067682,https://img.shinsegaetvshopping.com/goods/682/20067682_s_20250811161500.jpg,https://www.shinsegaetvshopping.com/display/detail/20067682,뷰티
2026-01-08,05:30~06:30,전체,60,40,가공식품,건강식품,건강기능식품,건강기능식품,유산균,데이즈온_오한진프리,(방송에서만 50％세일) 데이즈온 원데이올인원 프리바이오틱스 유산균 12개월분 + 10일 무료체험,189000,189000,카드 5%,20067129,https://img.shinsegaetvshopping.com/goods/129/20067129_s_20250429113927.jpg,https://www.shinsegaetvshopping.com/display/detail/20067129,건강식품
2026-01-08,06:30~07:31,전체,61,73,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,오한진 알부민,(방송에서만 2박스 더!)[오한진 알부민] 프리미엄 백세 알부민 2+2박스 (총 120병),258000,258000,카드 5%,20070082,https://img.shinsegaetvshopping.com/goods/082/20070082_s_20251230135313.jpg,https://www.shinsegaetvshopping.com/display/detail/20070082,건강식품
2026-01-08,07:31~08:31,전체,60,73,패션,여성의류,아우터,점퍼,다운/패딩,지베르니,25FW 최신상 ! 지베르니 리버시블 퍼패딩 점퍼,39900,39900,,20070461,https://img.shinsegaetvshopping.com/goods/461/20070461_l_20251229134933.jpg,https://www.shinsegaetvshopping.com/display/detail/20070461,여성의류
2026-01-08,08:31~09:32,전체,61,82,가공식품,건강식품,건강기능식품,건강기능식품,기타 건강기능식품,레이델,(방송에서만)레이델 폴리코사놀 5 12박스(12개월분)[1],401000,401000,카드 5%,20045195,https://img.shinsegaetvshopping.com/goods/195/20045195_s_20250305132549.png,https://www.shinsegaetvshopping.com/display/detail/20045195,건강식품
2026-01-08,09:32~10:32,전체,60,57,뷰티,기초화장품,기초케어,크림/젤,탄력크림,비오진,[전인화패키지] 비오진 알부민 리프팅 크림 50ml*6개+체험분 1매,89000,89000,카드 5%,20070804,https://img.shinsegaetvshopping.com/goods/804/20070804_s_20251223162451.jpg,https://www.shinsegaetvshopping.com/display/detail/20070804,뷰티
2026-01-08,10:32~11:32,전체,60,69,패션잡화,언더웨어,여성,팬티,삼각팬티,라페어,라페어 러스틱라이프 레이온 팬티 15종+브라탑 1종(랜덤),49900,49900,,20070498,https://img.shinsegaetvshopping.com/goods/498/20070498_s_20260102141815.jpg,https://www.shinsegaetvshopping.com/display/detail/20070498,언더웨어
2026-01-08,11:32~12:33,전체,61,62,패션,여성의류,아우터,점퍼,다운/패딩,앤클라인,25FW AK 앤클라인 볼륨 구스 다운 1종,129000,129000,카드 5%,20069555,https://img.shinsegaetvshopping.com/goods/555/20069555_s_20251103110401.jpg,https://www.shinsegaetvshopping.com/display/detail/20069555,여성의류
2026-01-08,12:33~13:33,전체,60,44,뷰티,기초화장품,기초케어,크림/젤,크림,센텔리안24,[최대용량] NEW 동국제약 마데카 크림 타이트 리프팅 (크림 50ml*10+여행용5매키트),89910,89910,카드 5%,20070763,https://img.shinsegaetvshopping.com/goods/763/20070763_s_20251230153346.jpg,https://www.shinsegaetvshopping.com/display/detail/20070763,뷰티
2026-01-08,13:33~14:33,전체,60,57,신선식품,수산물,생선,기타 생선,삼치,아임피쉬,"(빠른배송)가시바른 순살 볼락 500g X 5팩(개당 100g), 총 2.5kg (25개)",59900,59900,,20070105,https://img.shinsegaetvshopping.com/goods/105/20070105_s_20250627092913.jpg,https://www.shinsegaetvshopping.com/display/detail/20070105,일반식품
2026-01-08,14:33~15:34,전체,61,45,신선식품,농산물,채소류,고구마,호박고구마,자연마루,안면도 호박고구마 4kg * 2박스 (개당 100-300g내외) / 총 8kg,29900,29900,,20069505,https://img.shinsegaetvshopping.com/goods/505/20069505_s_20251222145230.jpg,https://www.shinsegaetvshopping.com/display/detail/20069505,일반식품
2026-01-08,15:34~16:34,전체,60,65,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,에센스팩트,에이지투웨니스,★최신상★ [방송] 에이지투웨니스 럭스 골드 앰플 에센스 팩트,98000,98000,카드 5%,20068168,https://img.shinsegaetvshopping.com/goods/168/20068168_s_20250909101742.jpg,https://www.shinsegaetvshopping.com/display/detail/20068168,뷰티
2026-01-08,16:34~17:34,전체,60,51,가공식품,축산가공식품,조미육가공,떡갈비,한우떡갈비,최현석 셰프,[방송에서만] 최현석 횡성축협한우 한돈한우 직화스테이크 160g*21팩(총 42장) [직],59900,59900,카드 5%,20070090,https://img.shinsegaetvshopping.com/goods/090/20070090_s_20250826133348.jpg,https://www.shinsegaetvshopping.com/display/detail/20070090,일반식품
2026-01-08,17:34~18:35,전체,61,68,패션,여성의류,하의,팬츠,캐주얼팬츠,펠틱스,25FW 펠틱스 웜플렉스  패딩 기모 팬츠 3종 여성,49900,49900,,20069388,https://img.shinsegaetvshopping.com/goods/388/20069388_l_20251029081859.jpg,https://www.shinsegaetvshopping.com/display/detail/20069388,여성의류
2026-01-08,18:35~19:35,전체,60,52,패션,남성클래식,하의,정장팬츠,본딩,워모,워모 25FW 써모라이트 본딩 팬츠 3종,99000,99000,카드 5%,20068954,https://img.shinsegaetvshopping.com/goods/954/20068954_s_20251029160236.jpg,https://www.shinsegaetvshopping.com/display/detail/20068954,캐쥬얼남성
2026-01-08,19:35~20:35,전체,60,99,뷰티,색조화장품,포인트메이크업,립메이크업,립스틱,무드매쳐,미국 직수입★ [무드매쳐] 반전 립스틱 x 6종 신세계 단독 패키지 (+ 포토상품평 에스닉백),59900,59900,카드 5%,20070694,https://img.shinsegaetvshopping.com/goods/694/20070694_s_20251222143308.jpg,https://www.shinsegaetvshopping.com/display/detail/20070694,뷰티
2026-01-08,20:35~21:36,IPTV,61,84,패션,레포츠용품,스포츠슈즈,베이직스포츠,방한화,스케쳐스,여성 스케쳐스 온더고 앙코르(ENCORE) 부츠,129000,129000,,20069623,https://img.shinsegaetvshopping.com/goods/623/20069623_s_20251103112623.jpg,https://www.shinsegaetvshopping.com/display/detail/20069623,레포츠
2026-01-08,20:35~21:36,CATV,61,36,패션,레포츠의류,스포츠의류,하의,팬츠,엘르스포츠,25FW] 엘르스포츠 남성 보아퍼 방풍팬츠 3종세트,89900,89900,카드 5%,20069088,https://img.shinsegaetvshopping.com/goods/088/20069088_l_20251022151312.jpg,https://www.shinsegaetvshopping.com/display/detail/20069088,레포츠
2026-01-08,21:36~22:36,전체,60,117,패션,여성의류,상의,니트,폴라/터틀넥,블루핏,"[론칭가79,000원→2만원↓]블루핏 소프트니트 풀오버 4종",59000,59000,카드 5%,20066928,https://img.shinsegaetvshopping.com/goods/928/20066928_l_20251016093241.jpg,https://www.shinsegaetvshopping.com/display/detail/20066928,PB
2026-01-08,22:36~23:37,IPTV,61,48,패션,남성클래식,아우터,재킷,재킷,워모,워모 캐시미어 울 블렌딩 패딩 자켓,139000,139000,카드 5%,20068811,https://img.shinsegaetvshopping.com/goods/811/20068811_l_20251106140513.jpg,https://www.shinsegaetvshopping.com/display/detail/20068811,캐쥬얼남성
2026-01-08,22:36~23:37,CATV,61,21,패션,남성캐쥬얼,하의,캐쥬얼팬츠,본딩팬츠,CERINI BY PAT,CERINI by PAT25FW보아퍼방풍팬츠3종,89900,89900,카드 5%,20070232,https://img.shinsegaetvshopping.com/goods/232/20070232_l_20251128100714.jpg,https://www.shinsegaetvshopping.com/display/detail/20070232,캐쥬얼남성
2026-01-08,23:37~00:37,IPTV,60,42,패션,여성의류,아우터,재킷,캐쥬얼,NFL,NFL 25FW 여성 플리스,49000,49000,,20069674,https://img.shinsegaetvshopping.com/goods/674/20069674_s_20251106171840.jpg,https://www.shinsegaetvshopping.com/display/detail/20069674,여성의류
2026-01-08,23:37~00:37,CATV,60,18,패션,레포츠의류,스포츠의류,아우터,다운/패딩,트렉스타,[트렉스타스포츠] 에버웜 롱패딩 1종 (남녀 공용),79000,79000,카드 5%,20070201,https://img.shinsegaetvshopping.com/goods/201/20070201_s_20251127125630.jpg,https://www.shinsegaetvshopping.com/display/detail/20070201,레포츠
2026-01-09,00:37~01:38,전체,61,32,패션잡화,언더웨어,여성,내복,세트,여유,여유(yeoyoo) 모달 웜기모 동내의 2세트(여성),39900,39900,,20068821,https://img.shinsegaetvshopping.com/goods/821/20068821_s_20251219091312.jpg,https://www.shinsegaetvshopping.com/display/detail/20068821,PB
2026-01-09,01:38~02:38,전체,60,1,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,올바이오,(방송에서만 세일! 2병 더!)[올바이오] 아보카도 오일 9+2병 (총 11병),99900,99900,카드 5%,20070258,https://img.shinsegaetvshopping.com/goods/258/20070258_l_20251201143149.jpg,https://www.shinsegaetvshopping.com/display/detail/20070258,건강식품
2026-01-09,02:38~03:39,전체,61,1,뷰티,색조화장품,포인트메이크업,립메이크업,립스틱,철벽녀,[방송]뷰티피플 철벽녀 오브제볼류머 립스틱 패키지 (5가지 컬러+트위드파우치)ⓝ,69900,69900,카드 5%,20070500,https://img.shinsegaetvshopping.com/goods/500/20070500_s_20251118142209.jpg,https://www.shinsegaetvshopping.com/display/detail/20070500,뷰티
2026-01-09,03:39~03:59,전체,20,1,패션잡화,언더웨어,여성,브라팬티세트,노와이어,비비안,비비안 프리모션 퓨징 패키지 4세트+랜덤1세트,179900,179900,카드 5%,20070831,https://img.shinsegaetvshopping.com/goods/831/20070831_s_20260108104209.png,https://www.shinsegaetvshopping.com/display/detail/20070831,언더웨어
